date,product
2019-10-30,空仓
2019-10-31,sh510050
2019-11-01,sh510050
2019-11-04,sh510050
2019-11-05,sh510050
2019-11-06,sh510050
2019-11-07,sh510050
2019-11-08,sh510050
2019-11-11,sz159915
2019-11-12,sz159915
2019-11-13,sz159915
2019-11-14,sz159915
2019-11-15,sz159915
2019-11-18,sh510050
2019-11-19,sz159915
2019-11-20,sz159915
2019-11-21,sz159915
2019-11-22,sz159915
2019-11-25,sz159915
2019-11-26,sz159915
2019-11-27,sz159915
2019-11-28,sh511010
2019-11-29,sz159915
2019-12-02,sz159915
2019-12-03,sh511010
2019-12-04,sh511010
2019-12-05,sz159915
2019-12-06,sz159915
2019-12-09,sz159915
2019-12-10,sz159915
2019-12-11,sz159915
2019-12-12,sh511010
2019-12-13,sz159915
2019-12-16,sz159915
2019-12-17,sz159915
2019-12-18,sz159915
2019-12-19,sz159915
2019-12-20,sz159915
2019-12-23,sz159915
2019-12-24,sz159915
2019-12-25,sz159915
2019-12-26,sz159915
2019-12-27,sz159915
2019-12-30,sz159915
2019-12-31,sz159915
2020-01-02,sz159915
2020-01-03,sz159915
2020-01-06,sz159915
2020-01-07,sz159915
2020-01-08,sz159915
2020-01-09,sz159915
2020-01-10,sz159915
2020-01-13,sz159915
2020-01-14,sz159915
2020-01-15,sz159915
2020-01-16,sz159915
2020-01-17,sz159915
2020-01-20,sz159915
2020-01-21,sz159915
2020-01-22,sz159915
2020-01-23,sz159915
2020-02-03,sh511010
2020-02-04,sz159915
2020-02-05,sz159915
2020-02-06,sz159915
2020-02-07,sz159915
2020-02-10,sz159915
2020-02-11,sz159915
2020-02-12,sz159915
2020-02-13,sz159915
2020-02-14,sz159915
2020-02-17,sz159915
2020-02-18,sz159915
2020-02-19,sz159915
2020-02-20,sz159915
2020-02-21,sz159915
2020-02-24,sz159915
2020-02-25,sz159915
2020-02-26,sz159915
2020-02-27,sz159915
2020-02-28,sz159915
2020-03-02,sz159915
2020-03-03,sz159915
2020-03-04,sz159915
2020-03-05,sz159915
2020-03-06,sz159915
2020-03-09,sz159915
2020-03-10,sz159915
2020-03-11,sz159915
2020-03-12,sz159915
2020-03-13,sz159915
2020-03-16,sh511010
2020-03-17,sh511010
2020-03-18,sh511010
2020-03-19,空仓
2020-03-20,sh511010
2020-03-23,sh511010
2020-03-24,sh511010
2020-03-25,sh511010
2020-03-26,sh511010
2020-03-27,sh511010
2020-03-30,sh511010
2020-03-31,sh511010
2020-04-01,sh511010
2020-04-02,sh511010
2020-04-03,sh511010
2020-04-07,sh511010
2020-04-08,sh511010
2020-04-09,sh511010
2020-04-10,sh511010
2020-04-13,sh511010
2020-04-14,sh511010
2020-04-15,sh511010
2020-04-16,sh511010
2020-04-17,sh511010
2020-04-20,sh511010
2020-04-21,sh511010
2020-04-22,sh511010
2020-04-23,sz159915
2020-04-24,sz159915
2020-04-27,sz159915
2020-04-28,sh510050
2020-04-29,sh510050
2020-04-30,sz159915
2020-05-06,sz159915
2020-05-07,sz159915
2020-05-08,sz159915
2020-05-11,sz159915
2020-05-12,sz159915
2020-05-13,sz159915
2020-05-14,sz159915
2020-05-15,sz159915
2020-05-18,sz159915
2020-05-19,sz159915
2020-05-20,sz159915
2020-05-21,sz159915
2020-05-22,sz159915
2020-05-25,sz159915
2020-05-26,sz159915
2020-05-27,sz159915
2020-05-28,sz159915
2020-05-29,sz159915
2020-06-01,sz159915
2020-06-02,sz159915
2020-06-03,sz159915
2020-06-04,sz159915
2020-06-05,sz159915
2020-06-08,sz159915
2020-06-09,sz159915
2020-06-10,sz159915
2020-06-11,sz159915
2020-06-12,sz159915
2020-06-15,sz159915
2020-06-16,sz159915
2020-06-17,sz159915
2020-06-18,sz159915
2020-06-19,sz159915
2020-06-22,sz159915
2020-06-23,sz159915
2020-06-24,sz159915
2020-06-29,sz159915
2020-06-30,sz159915
2020-07-01,sz159915
2020-07-02,sz159915
2020-07-03,sz159915
2020-07-06,sh510050
2020-07-07,sz159915
2020-07-08,sz159915
2020-07-09,sz159915
2020-07-10,sz159915
2020-07-13,sz159915
2020-07-14,sz159915
2020-07-15,sz159915
2020-07-16,sz159915
2020-07-17,sz159915
2020-07-20,sz159915
2020-07-21,sz159915
2020-07-22,sz159915
2020-07-23,sz159915
2020-07-24,sz159915
2020-07-27,sz159915
2020-07-28,sz159915
2020-07-29,sz159915
2020-07-30,sz159915
2020-07-31,sz159915
2020-08-03,sz159915
2020-08-04,sz159915
2020-08-05,sz159915
2020-08-06,sz159915
2020-08-07,sz159915
2020-08-10,sz159915
2020-08-11,sz159915
2020-08-12,sz159915
2020-08-13,sz159915
2020-08-14,sh511010
2020-08-17,sh511010
2020-08-18,sh510050
2020-08-19,sh511010
2020-08-20,空仓
2020-08-21,空仓
2020-08-24,sh510050
2020-08-25,sh510050
2020-08-26,空仓
2020-08-27,sh510050
2020-08-28,sh510050
2020-08-31,sh510050
2020-09-01,sh510050
2020-09-02,sh510050
2020-09-03,sh510050
2020-09-04,sh510050
2020-09-07,sh510050
2020-09-08,sh510050
2020-09-09,空仓
2020-09-10,空仓
2020-09-11,空仓
2020-09-14,sh510050
2020-09-15,sh510050
2020-09-16,sh510050
2020-09-17,sh510050
2020-09-18,sh510050
2020-09-21,sh510050
2020-09-22,空仓
2020-09-23,空仓
2020-09-24,空仓
2020-09-25,空仓
2020-09-28,空仓
2020-09-29,空仓
2020-09-30,空仓
2020-10-09,空仓
2020-10-12,sz159915
2020-10-13,sz159915
2020-10-14,sz159915
2020-10-15,sh510050
2020-10-16,sh510050
2020-10-19,sh510050
2020-10-20,sh510050
2020-10-21,sh510050
2020-10-22,sh510050
2020-10-23,sh510050
2020-10-26,sz159915
2020-10-27,sz159915
2020-10-28,sz159915
2020-10-29,sz159915
2020-10-30,sz159915
2020-11-02,sz159915
2020-11-03,sz159915
2020-11-04,sz159915
2020-11-05,sz159915
2020-11-06,sz159915
2020-11-09,sz159915
2020-11-10,sz159915
2020-11-11,sz159915
2020-11-12,sz159915
2020-11-13,sz159915
2020-11-16,sz159915
2020-11-17,sh510050
2020-11-18,空仓
2020-11-19,sh510050
2020-11-20,sh510050
2020-11-23,sh510050
2020-11-24,sh510050
2020-11-25,sh510050
2020-11-26,sh510050
2020-11-27,sh510050
2020-11-30,sh510050
2020-12-01,sh510050
2020-12-02,sh510050
2020-12-03,sh510050
2020-12-04,sh510050
2020-12-07,sh510050
2020-12-08,sh510050
2020-12-09,sh510050
2020-12-10,sh510050
2020-12-11,sh510050
2020-12-14,sh510050
2020-12-15,sh510050
2020-12-16,sh510050
2020-12-17,sh510050
2020-12-18,sz159915
2020-12-21,sz159915
2020-12-22,sz159915
2020-12-23,sz159915
2020-12-24,sz159915
2020-12-25,sz159915
2020-12-28,sz159915
2020-12-29,sz159915
2020-12-30,sz159915
2020-12-31,sz159915
2021-01-04,sz159915
2021-01-05,sz159915
2021-01-06,sz159915
2021-01-07,sz159915
2021-01-08,sz159915
2021-01-11,sz159915
2021-01-12,sz159915
2021-01-13,sz159915
2021-01-14,sz159915
2021-01-15,sz159915
2021-01-18,sz159915
2021-01-19,sz159915
2021-01-20,sz159915
2021-01-21,sz159915
2021-01-22,sz159915
2021-01-25,sz159915
2021-01-26,sz159915
2021-01-27,sz159915
2021-01-28,sz159915
2021-01-29,sz159915
2021-02-01,sz159915
2021-02-02,sz159915
2021-02-03,sz159915
2021-02-04,sz159915
2021-02-05,sz159915
2021-02-09,sz159915
2021-02-10,sz159915
2021-02-18,sh510050
2021-02-19,sh510050
2021-02-22,sh510050
2021-02-23,sh510050
2021-02-24,sh510050
2021-02-25,sh511010
2021-02-26,空仓
2021-03-01,空仓
2021-03-02,sh511010
2021-03-03,sh511010
2021-03-04,sh511010
2021-03-05,sh511010
2021-03-08,sh511010
2021-03-09,空仓
2021-03-10,sh511010
2021-03-11,sh511010
2021-03-12,sh511010
2021-03-15,sh511010
2021-03-16,sh511010
2021-03-17,sh511010
2021-03-18,sh511010
2021-03-19,空仓
2021-03-22,空仓
2021-03-23,sh511010
2021-03-25,sh511010
2021-03-26,sh511010
2021-03-29,sh511010
2021-03-30,sh511010
2021-03-31,sh511010
2021-04-01,sh511010
2021-04-02,sh511010
2021-04-06,sh511010
2021-04-07,sh511010
2021-04-08,sh511010
2021-04-09,空仓
2021-04-12,sh511010
2021-04-13,sh511010
2021-04-14,sh511010
2021-04-15,sz159915
2021-04-16,sz159915
2021-04-19,sz159915
2021-04-20,sz159915
2021-04-21,sz159915
2021-04-22,sz159915
2021-04-23,sz159915
2021-04-26,sz159915
2021-04-27,sz159915
2021-04-28,sz159915
2021-04-29,sz159915
2021-04-30,sz159915
2021-05-06,sz159915
2021-05-07,sz159915
2021-05-10,sz159915
2021-05-11,sz159915
2021-05-12,sz159915
2021-05-13,sz159915
2021-05-14,sz159915
2021-05-17,sz159915
2021-05-18,sz159915
2021-05-19,sz159915
2021-05-20,sz159915
2021-05-21,sz159915
2021-05-24,sz159915
2021-05-25,sz159915
2021-05-26,sz159915
2021-05-27,sz159915
2021-05-28,sz159915
2021-05-31,sz159915
2021-06-01,sz159915
2021-06-02,sz159915
2021-06-03,sz159915
2021-06-04,sz159915
2021-06-07,sz159915
2021-06-08,sz159915
2021-06-09,sz159915
2021-06-10,sz159915
2021-06-11,sz159915
2021-06-15,sz159915
2021-06-16,sz159915
2021-06-17,sz159915
2021-06-18,sz159915
2021-06-21,sz159915
2021-06-22,sz159915
2021-06-23,sz159915
2021-06-24,sz159915
2021-06-25,sz159915
2021-06-28,sz159915
2021-06-29,sz159915
2021-06-30,sz159915
2021-07-01,sz159915
2021-07-02,sz159915
2021-07-05,sz159915
2021-07-06,sz159915
2021-07-07,sz159915
2021-07-08,sz159915
2021-07-09,sz159915
2021-07-12,sz159915
2021-07-13,sz159915
2021-07-14,sz159915
2021-07-15,sz159915
2021-07-16,sz159915
2021-07-19,sz159915
2021-07-20,sz159915
2021-07-21,sz159915
2021-07-22,sz159915
2021-07-23,sz159915
2021-07-26,sz159915
2021-07-27,sh511010
2021-07-28,sh511010
2021-07-29,sz159915
2021-07-30,sz159915
2021-08-02,sz159915
2021-08-03,sz159915
2021-08-04,sz159915
2021-08-05,sz159915
2021-08-06,sh511010
2021-08-09,sh511010
2021-08-10,sz159915
2021-08-11,sz159915
2021-08-12,sz159915
2021-08-13,sh511010
2021-08-16,sh511010
2021-08-17,sh511010
2021-08-18,sh511010
2021-08-19,sh511010
2021-08-20,sh511010
2021-08-23,sh511010
2021-08-24,sh511010
2021-08-25,sh511010
2021-08-26,sh511010
2021-08-27,sh511010
2021-08-30,sh511010
2021-08-31,sh511010
2021-09-01,sh511010
2021-09-02,sh510050
2021-09-03,sh510050
2021-09-06,sh510050
2021-09-07,sh510050
2021-09-08,sh510050
2021-09-09,空仓
2021-09-10,sh510050
2021-09-13,sh510050
2021-09-14,空仓
2021-09-15,sh511010
2021-09-16,sh511010
2021-09-17,sh511010
2021-09-22,sh511010
2021-09-23,sh511010
2021-09-24,sh511010
2021-09-27,sh510050
2021-09-28,sh510050
2021-09-29,sh510050
2021-09-30,sh510050
2021-10-08,sh510050
2021-10-11,sh510050
2021-10-12,sh510050
2021-10-13,sh510050
2021-10-14,sh510050
2021-10-15,sh510050
2021-10-18,sh510050
2021-10-19,sz159915
2021-10-20,sz159915
2021-10-21,sz159915
2021-10-22,sh510050
2021-10-25,sz159915
2021-10-26,sz159915
2021-10-27,sz159915
2021-10-28,sz159915
2021-10-29,sz159915
2021-11-01,sz159915
2021-11-02,sz159915
2021-11-03,sz159915
2021-11-04,sz159915
2021-11-05,sz159915
2021-11-08,sz159915
2021-11-09,sz159915
2021-11-10,sz159915
2021-11-11,sz159915
2021-11-12,sz159915
2021-11-15,sz159915
2021-11-16,sz159915
2021-11-17,sz159915
2021-11-18,sz159915
2021-11-19,sz159915
2021-11-22,sz159915
2021-11-23,sz159915
2021-11-24,sz159915
2021-11-25,sz159915
2021-11-26,sz159915
2021-11-29,sz159915
2021-11-30,sz159915
2021-12-01,sz159915
2021-12-02,sz159915
2021-12-03,sz159915
2021-12-06,sz159915
2021-12-07,sh511010
2021-12-08,sz159915
2021-12-09,sz159915
2021-12-10,sz159915
2021-12-13,sz159915
2021-12-14,sz159915
2021-12-15,sz159915
2021-12-16,sh510050
2021-12-17,sh510050
2021-12-20,sh511010
2021-12-21,sh511010
2021-12-22,sh511010
2021-12-23,sh511010
2021-12-24,sh510050
2021-12-27,sh510050
2021-12-28,sh510050
2021-12-29,sh511010
2021-12-30,sh511010
2021-12-31,sh511010
2022-01-04,sh511010
2022-01-05,sh510050
2022-01-06,sh511010
2022-01-07,sh510050
2022-01-10,sh510050
2022-01-11,sh511010
2022-01-12,sh511010
2022-01-13,sh511010
2022-01-14,sh511010
2022-01-17,sh511010
2022-01-18,sh511010
2022-01-19,sh511010
2022-01-20,sh511010
2022-01-21,sh511010
2022-01-24,sh511010
2022-01-25,sh511010
2022-01-26,sh511010
2022-01-27,sh511010
2022-01-28,sh511010
2022-02-07,sh511010
2022-02-08,sh511010
2022-02-09,sh511010
2022-02-10,sh511010
2022-02-11,sh511010
2022-02-14,sh511010
2022-02-15,sh511010
2022-02-16,sh511010
2022-02-17,sh511010
2022-02-18,sh511010
2022-02-21,sh511010
2022-02-22,sh511010
2022-02-23,sh511010
2022-02-24,sh511010
2022-02-25,sh511010
2022-02-28,sh511010
2022-03-01,空仓
2022-03-02,空仓
2022-03-03,空仓
2022-03-04,空仓
2022-03-07,空仓
2022-03-08,空仓
2022-03-09,空仓
2022-03-10,空仓
2022-03-11,空仓
2022-03-14,sh511010
2022-03-15,空仓
2022-03-16,空仓
2022-03-17,空仓
2022-03-18,空仓
2022-03-21,空仓
2022-03-22,空仓
2022-03-23,空仓
2022-03-24,sh511010
2022-03-25,sh511010
2022-03-28,sh511010
2022-03-29,sh511010
2022-03-30,sh511010
2022-03-31,sh511010
2022-04-01,sh511010
2022-04-06,sh511010
2022-04-07,sh511010
2022-04-08,sh511010
2022-04-11,sh511010
2022-04-12,sh511010
2022-04-13,sh511010
2022-04-14,sh511010
2022-04-15,sh511010
2022-04-18,sh511010
2022-04-19,sh511010
2022-04-20,sh511010
2022-04-21,sh511010
2022-04-22,空仓
2022-04-25,sh511010
2022-04-26,sh511010
2022-04-27,sh511010
2022-04-28,sh511010
2022-04-29,sh511010
2022-05-05,sh511010
2022-05-06,sh511010
2022-05-09,sh511010
2022-05-10,sh511010
2022-05-11,sh511010
2022-05-12,sh511010
2022-05-13,sh511010
2022-05-16,sh511010
2022-05-17,sh511010
2022-05-18,sh511010
2022-05-19,sh511010
2022-05-20,sh511010
2022-05-23,sh511010
2022-05-24,sh511010
2022-05-25,sh511010
2022-05-26,sh511010
2022-05-27,sh511010
2022-05-30,sh511010
2022-05-31,sh511010
2022-06-01,sz159915
2022-06-02,sz159915
2022-06-06,sz159915
2022-06-07,sz159915
2022-06-08,sz159915
2022-06-09,sz159915
2022-06-10,sz159915
2022-06-13,sz159915
2022-06-14,sz159915
2022-06-15,sz159915
2022-06-16,sz159915
2022-06-17,sz159915
2022-06-20,sz159915
2022-06-21,sz159915
2022-06-22,sz159915
2022-06-23,sz159915
2022-06-24,sz159915
2022-06-27,sz159915
2022-06-28,sz159915
2022-06-29,sz159915
2022-06-30,sz159915
2022-07-01,sz159915
2022-07-04,sz159915
2022-07-05,sz159915
2022-07-06,sz159915
2022-07-07,sz159915
2022-07-08,sz159915
2022-07-11,sz159915
2022-07-12,sz159915
2022-07-13,sz159915
2022-07-14,sz159915
2022-07-15,sz159915
2022-07-18,sz159915
2022-07-19,sz159915
2022-07-20,sz159915
2022-07-21,sz159915
2022-07-22,sz159915
2022-07-25,sz159915
2022-07-26,sz159915
2022-07-27,sh511010
2022-07-28,sz159915
2022-07-29,sh511010
2022-08-01,sh511010
2022-08-02,sh511010
2022-08-03,sh511010
2022-08-04,sh511010
2022-08-05,sh511010
2022-08-08,sh511010
2022-08-09,sh511010
2022-08-10,sh511010
2022-08-11,sh511010
2022-08-12,sh511010
2022-08-15,sh511010
2022-08-16,sh511010
2022-08-17,sh511010
2022-08-18,sz159915
2022-08-19,sh511010
2022-08-22,sh511010
2022-08-23,sh511010
2022-08-24,sh511010
2022-08-25,sh511010
2022-08-26,sh511010
2022-08-29,sh511010
2022-08-30,sh511010
2022-08-31,sh511010
2022-09-01,sh511010
2022-09-02,sh511010
2022-09-05,sh511010
2022-09-06,sh511010
2022-09-07,sh511010
2022-09-08,sh511010
2022-09-09,sh510050
2022-09-13,sh510050
2022-09-14,sh511010
2022-09-15,sh511010
2022-09-16,sh511010
2022-09-19,sh511010
2022-09-20,sh511010
2022-09-21,sh511010
2022-09-22,sh511010
2022-09-23,空仓
2022-09-26,空仓
2022-09-27,空仓
2022-09-28,空仓
2022-09-29,空仓
2022-09-30,空仓
2022-10-10,空仓
2022-10-11,空仓
2022-10-12,空仓
2022-10-13,空仓
2022-10-14,空仓
2022-10-17,空仓
2022-10-18,空仓
2022-10-19,空仓
2022-10-20,空仓
2022-10-21,空仓
2022-10-24,空仓
2022-10-25,空仓
2022-10-26,空仓
2022-10-27,空仓
2022-10-28,sh511010
2022-10-31,sh511010
2022-11-01,sh511010
2022-11-02,sz159915
2022-11-03,sz159915
2022-11-04,sz159915
2022-11-07,sz159915
2022-11-08,sz159915
2022-11-09,sz159915
2022-11-10,sh511010
